Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Label,prob_alive,predicted_purchases_12m,avg_order_value,clv_12m,clv_tier
15491,95,6,3100.09,2,5,5,255,At Risk,3,🟢 Promising Mid-Tier,0.9995,4.79,516.68,16270.0,Platinum
15492,28,2,659.46,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,329.73,2885.09,Silver
15493,33,5,2001.8,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,400.36,10336.49,Platinum
15494,21,2,1299.23,4,3,4,434,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,649.62,5584.46,Gold
15497,18,2,1262.2,4,3,4,434,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,631.1,5428.31,Gold
15498,3,27,13316.4,5,5,5,555,Champions,2,🏆 High Value Active,1.0,23.18,493.2,74877.39,Platinum
15500,8,4,1131.56,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9997,3.04,282.89,5709.1,Gold
15502,16,10,6923.98,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,8.29,692.4,37650.2,Platinum
15503,363,1,147.09,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,147.09,60.25,Bronze
15504,81,1,52.83,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,52.83,21.64,Bronze
15505,53,5,3610.96,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.91,722.19,18581.57,Platinum
15506,23,3,979.26,4,3,4,434,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,326.42,4710.62,Gold
15507,172,1,492.36,2,1,3,213,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,492.36,201.68,Bronze
15508,189,6,1000.27,1,5,4,154,At Risk,3,🟢 Promising Mid-Tier,0.9965,4.77,166.71,5285.68,Gold
15510,331,1,250.0,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,250.0,102.41,Bronze
15511,12,5,909.23,5,4,3,543,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,3.91,181.85,4737.76,Gold
15512,156,2,121.0,2,3,1,231,Need Attention,0,❄️  Inactive / Lost,0.9974,1.28,60.5,612.63,Silver
15513,33,19,14758.22,4,5,5,455,Champions,2,🏆 High Value Active,0.9998,16.18,776.75,82272.06,Platinum
15514,12,11,4139.46,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,9.17,376.31,22652.12,Platinum
15516,45,3,62.43,3,3,1,331,Potential Loyalists,0,❄️  Inactive / Lost,0.9995,2.16,20.81,381.12,Bronze
15517,233,1,267.03,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,267.03,109.38,Bronze
15518,64,8,1942.45,3,5,4,354,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,6.54,242.81,10467.51,Platinum
15520,2,1,343.5,5,1,2,512,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,343.5,140.71,Bronze
15521,40,8,3000.2,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,6.54,375.02,16128.87,Platinum
15522,33,2,398.84,4,3,2,432,Need Attention,1,🟢 Promising Mid-Tier,0.9985,1.28,199.42,1785.49,Silver
15523,84,1,412.01,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,412.01,168.77,Bronze
15524,25,1,440.0,4,1,2,412,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,440.0,180.24,Bronze
15525,2,3,823.42,5,3,3,533,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,274.47,3974.93,Gold
15526,33,2,148.44,4,3,1,431,Need Attention,1,🟢 Promising Mid-Tier,0.9985,1.28,74.22,729.1,Silver
15527,19,8,2429.78,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,6.54,303.72,13077.32,Platinum
15528,254,1,229.33,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,229.33,93.94,Bronze
15529,23,11,3992.68,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,9.17,362.97,21850.9,Platinum
15530,22,4,1502.35,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,375.59,7553.12,Gold
15531,8,2,2007.44,5,3,4,534,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,1003.72,8573.05,Gold
15532,25,4,1571.03,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,392.76,7894.66,Gold
15533,19,3,807.57,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,269.19,3899.91,Gold
15535,173,4,536.4,2,4,3,243,At Risk,3,🟢 Promising Mid-Tier,0.9985,3.03,134.1,2745.39,Silver
15537,163,1,110.92,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,110.92,45.44,Bronze
15539,7,1,538.46,5,1,3,513,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,538.46,220.57,Bronze
15540,11,1,213.3,5,1,1,511,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,213.3,87.37,Bronze
15541,114,1,85.13,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,85.13,34.87,Bronze
15543,288,1,127.86,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,127.86,52.38,Bronze
15544,9,9,3546.71,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,394.08,19203.22,Platinum
15545,54,2,292.72,3,3,2,332,Potential Loyalists,0,❄️  Inactive / Lost,0.9984,1.28,146.36,1337.62,Silver
15547,7,14,4954.84,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,11.8,353.92,27391.08,Platinum
15549,77,3,1689.51,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9993,2.16,563.17,8062.95,Gold
15550,4,4,575.63,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9998,3.04,143.91,2943.98,Silver
15551,37,1,436.06,3,1,2,312,Promising,1,🟢 Promising Mid-Tier,1.0,0.41,436.06,178.62,Bronze
15552,217,1,90.12,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,90.12,36.92,Bronze
15553,60,1,437.23,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,437.23,179.1,Bronze
15554,278,1,217.2,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,217.2,88.97,Bronze
15555,12,16,4802.18,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,13.55,300.14,26678.44,Platinum
15556,24,1,279.77,4,1,2,412,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,279.77,114.6,Bronze
15557,29,1,473.65,4,1,2,412,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,473.65,194.02,Bronze
15561,12,4,800.59,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9997,3.04,200.15,4062.85,Gold
15562,352,1,134.55,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,134.55,55.12,Bronze
15563,22,3,1361.44,4,3,4,434,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,453.81,6515.37,Gold
15565,50,2,173.16,3,3,1,331,Potential Loyalists,0,❄️  Inactive / Lost,0.9984,1.28,86.58,833.3,Silver
15567,19,1,186.01,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,186.01,76.19,Bronze
15568,3,3,758.29,5,3,3,533,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,252.76,3667.34,Gold
15569,104,5,1375.71,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9994,3.91,275.14,7125.48,Gold
15570,7,12,4165.52,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,10.04,347.13,22889.62,Platinum
15571,12,4,650.43,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9997,3.04,162.61,3315.98,Gold
15572,5,7,2552.86,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,5.66,364.69,13599.35,Platinum
15573,32,2,599.5,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,299.75,2632.06,Silver
15574,178,4,702.25,2,4,3,243,At Risk,3,🟢 Promising Mid-Tier,0.9984,3.03,175.56,3568.87,Gold
15576,38,1,940.67,3,1,4,314,Need Attention,1,🟢 Promising Mid-Tier,1.0,0.41,940.67,385.32,Bronze
15577,151,3,258.88,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9988,2.16,86.29,1307.85,Silver
15578,162,1,127.1,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,127.1,52.06,Bronze
15579,69,2,348.6,3,3,2,332,Potential Loyalists,0,❄️  Inactive / Lost,0.9983,1.28,174.3,1573.17,Silver
15581,156,10,721.63,2,5,3,253,At Risk,3,🟢 Promising Mid-Tier,0.9943,8.25,72.16,3967.43,Gold
15582,25,3,682.91,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9995,2.16,227.64,3311.17,Gold
15584,24,4,725.11,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,181.28,3687.32,Gold
15585,177,1,455.3,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,455.3,186.5,Bronze
15587,50,4,913.68,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,228.42,4624.85,Gold
15589,256,3,478.53,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9958,2.15,159.51,2337.35,Silver
15592,47,1,388.58,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,388.58,159.17,Bronze
15593,71,1,199.8,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,199.8,81.84,Bronze
15594,16,5,1771.78,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,354.36,9158.12,Gold
15596,101,5,1406.59,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9994,3.91,281.32,7283.85,Gold
15597,35,1,324.57,3,1,2,312,Promising,1,🟢 Promising Mid-Tier,1.0,0.41,324.57,132.95,Bronze
15598,53,1,240.68,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,240.68,98.59,Bronze
15599,27,2,761.74,4,3,3,433,Loyal Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,380.87,3316.62,Gold
15601,11,14,6776.56,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,11.8,484.04,37434.9,Platinum
15602,8,9,1297.87,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,7.42,144.21,7074.07,Gold
15603,79,1,48.48,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,48.48,19.86,Bronze
15604,52,1,216.39,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,216.39,88.64,Bronze
15605,36,5,1198.23,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,3.91,239.65,6218.47,Gold
15606,61,9,2920.16,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,7.42,324.46,15820.73,Platinum
15607,337,1,104.76,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,104.76,42.91,Bronze
15608,28,4,1093.68,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,273.42,5520.42,Gold
15609,184,1,298.48,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,298.48,122.27,Bronze
15610,52,1,112.46,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,112.46,46.07,Bronze
15611,10,11,1570.45,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,9.17,142.77,8639.31,Gold
15612,36,2,195.15,3,3,1,331,Potential Loyalists,1,🟢 Promising Mid-Tier,0.9985,1.28,97.58,926.14,Silver
15615,10,23,10399.74,5,5,5,555,Champions,2,🏆 High Value Active,1.0,19.68,452.16,58289.48,Platinum
15618,33,4,776.85,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,194.21,3944.56,Gold
15619,11,1,336.4,5,1,2,512,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,336.4,137.8,Bronze
15620,57,3,1553.18,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,517.73,7419.94,Gold
15621,4,4,1293.03,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9998,3.04,323.26,6512.28,Gold
15622,43,9,3709.56,3,5,5,355,Loyal Customers,2,🏆 High Value Active,0.9998,7.42,412.17,20079.54,Platinum
15623,141,1,301.03,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,301.03,123.31,Bronze
15624,117,4,588.13,2,4,3,243,At Risk,3,🟢 Promising Mid-Tier,0.9993,3.04,147.03,3004.68,Gold
15625,104,4,1534.26,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9994,3.04,383.56,7709.12,Gold
15626,75,2,675.8,2,3,3,233,At Risk,3,🟢 Promising Mid-Tier,0.9982,1.28,337.9,2953.12,Silver
15628,5,9,2870.24,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,318.92,15554.78,Platinum
15630,45,2,1186.35,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9984,1.28,593.17,5107.51,Gold
15632,16,8,3285.31,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,6.54,410.66,17655.74,Platinum
15634,17,1,243.55,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,243.55,99.76,Bronze
15636,90,2,724.76,2,3,3,233,At Risk,3,🟢 Promising Mid-Tier,0.9981,1.28,362.38,3159.24,Gold
15637,53,1,223.36,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,223.36,91.49,Bronze
15639,134,1,425.32,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,425.32,174.22,Bronze
15640,4,15,12515.66,5,5,5,555,Champions,2,🏆 High Value Active,1.0,12.67,834.38,69258.4,Platinum
15641,105,4,1887.2,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9994,3.04,471.8,9463.87,Gold
15643,192,3,664.0,1,3,3,133,At Risk,0,❄️  Inactive / Lost,0.9982,2.16,221.33,3217.48,Gold
15644,166,4,813.0,2,4,3,243,At Risk,3,🟢 Promising Mid-Tier,0.9986,3.03,203.25,4120.02,Gold
15645,19,1,611.59,4,1,3,413,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,611.59,250.52,Bronze
15646,158,3,447.64,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9987,2.16,149.21,2198.36,Silver
15648,204,2,657.35,1,3,3,133,At Risk,0,❄️  Inactive / Lost,0.9965,1.28,328.68,2870.2,Silver
15649,336,2,816.0,1,3,3,133,At Risk,0,❄️  Inactive / Lost,0.9854,1.27,408.0,3499.03,Gold
15651,37,3,646.3,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,215.43,3138.18,Gold
15652,91,1,337.74,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,337.74,138.35,Bronze
15653,93,2,877.44,2,3,3,233,At Risk,3,🟢 Promising Mid-Tier,0.9981,1.28,438.72,3803.02,Gold
15654,9,2,922.53,5,3,3,533,Loyal Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,461.26,3995.37,Gold
15655,243,1,560.67,1,1,3,113,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,560.67,229.67,Bronze
15656,45,4,748.5,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,187.12,3803.43,Gold
15657,23,1,30.0,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,30.0,12.29,Bronze
15658,190,5,1024.1,1,4,4,144,At Risk,3,🟢 Promising Mid-Tier,0.9975,3.9,204.82,5314.05,Gold
15659,44,1,306.45,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,306.45,125.53,Bronze
15660,25,9,1600.86,4,5,4,454,Champions,2,🏆 High Value Active,0.9999,7.42,177.87,8707.91,Gold
15661,317,2,309.8,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9893,1.27,154.9,1396.83,Silver
15663,106,1,138.14,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,138.14,56.59,Bronze
15664,51,1,386.43,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,386.43,158.29,Bronze
15665,168,2,2242.01,2,3,5,235,At Risk,3,🟢 Promising Mid-Tier,0.9972,1.28,1121.01,9548.83,Gold
15667,40,1,301.32,3,1,2,312,Promising,1,🟢 Promising Mid-Tier,1.0,0.41,301.32,123.43,Bronze
15668,218,1,76.32,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,76.32,31.26,Bronze
15669,40,4,684.34,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,171.08,3484.39,Gold
15670,297,1,173.05,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,173.05,70.89,Bronze
15671,19,7,2657.13,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,5.66,379.59,14151.33,Platinum
15673,88,4,2881.02,2,4,5,245,At Risk,3,🟢 Promising Mid-Tier,0.9995,3.04,720.26,14406.64,Platinum
15674,73,4,2111.89,2,4,5,245,At Risk,3,🟢 Promising Mid-Tier,0.9995,3.04,527.97,10582.97,Platinum
15675,81,3,323.69,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9993,2.16,107.9,1614.52,Silver
15676,19,3,3435.76,4,3,5,435,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,2.16,1145.25,16310.93,Platinum
15677,49,1,657.23,3,1,3,313,Need Attention,1,🟢 Promising Mid-Tier,1.0,0.41,657.23,269.22,Bronze
15678,53,1,352.7,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,352.7,144.48,Bronze
15679,24,4,781.28,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,195.32,3966.69,Gold
15680,9,3,1333.68,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9996,2.16,444.56,6384.51,Gold
15681,25,5,1426.16,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,285.23,7386.73,Gold
15683,117,1,193.75,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,193.75,79.37,Bronze
15687,9,9,2993.1,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,332.57,16217.31,Platinum
15689,120,2,254.1,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9978,1.28,127.05,1174.05,Silver
15690,4,2,239.76,5,3,1,531,Need Attention,1,🟢 Promising Mid-Tier,0.9987,1.28,119.88,1114.53,Silver
15691,252,1,136.8,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,136.8,56.04,Bronze
15692,28,1,191.04,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,191.04,78.26,Bronze
15694,1,13,6464.4,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,10.92,497.26,35607.25,Platinum
15695,267,2,409.98,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9941,1.28,204.99,1824.36,Silver
15696,33,8,2736.46,4,5,5,455,Champions,3,🟢 Promising Mid-Tier,0.9998,6.54,342.06,14717.93,Platinum
15699,18,1,309.65,4,1,2,412,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,309.65,126.84,Bronze
15700,172,2,696.68,2,3,3,233,At Risk,0,❄️  Inactive / Lost,0.9971,1.28,348.34,3037.79,Gold
15701,2,4,1542.14,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.04,385.54,7751.37,Gold
15703,265,1,211.5,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,211.5,86.64,Bronze
15704,140,4,2293.62,2,4,5,245,At Risk,3,🟢 Promising Mid-Tier,0.999,3.03,573.4,11480.8,Platinum
15705,201,1,143.1,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,143.1,58.62,Bronze
15706,64,4,1060.56,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,265.14,5355.05,Gold
15707,35,4,945.58,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,236.4,4783.73,Gold
15708,41,7,3364.24,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,5.66,480.61,17896.07,Platinum
15709,284,1,133.25,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,133.25,54.58,Bronze
15712,9,5,1072.36,5,4,4,544,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,214.47,5573.81,Gold
15713,143,2,356.7,2,3,2,232,Need Attention,0,❄️  Inactive / Lost,0.9975,1.28,178.35,1606.17,Silver
15714,12,2,330.88,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9986,1.28,165.44,1498.95,Silver
15716,146,4,1118.81,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.999,3.03,279.7,5641.19,Gold
15717,234,1,150.3,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,150.3,61.57,Bronze
15719,33,13,5043.96,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,10.92,388.0,27796.68,Platinum
15720,24,1,598.73,4,1,3,413,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,598.73,245.26,Bronze
15721,12,1,507.08,5,1,3,513,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,507.08,207.71,Bronze
15722,36,5,2222.56,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,3.91,444.51,11467.7,Platinum
15723,365,1,203.1,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,203.1,83.2,Bronze
15724,201,2,218.25,1,3,1,131,Need Attention,0,❄️  Inactive / Lost,0.9965,1.28,109.12,1021.58,Silver
15725,15,1,415.25,4,2,2,422,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,415.25,170.1,Bronze
15727,17,7,5178.96,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,5.66,739.85,27510.71,Platinum
15729,213,1,85.0,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,85.0,34.82,Bronze
15730,66,3,1120.88,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,373.63,5378.56,Gold
15732,212,2,294.12,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9963,1.28,147.06,1340.66,Silver
15733,283,1,162.3,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,162.3,66.48,Bronze
15734,115,2,1339.45,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9979,1.28,669.72,5750.14,Gold
15737,15,8,1205.12,4,5,4,454,Champions,2,🏆 High Value Active,0.9999,6.54,150.64,6523.71,Gold
15738,19,16,4812.42,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,13.55,300.78,26734.66,Platinum
15739,66,1,449.12,3,2,2,322,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,449.12,183.97,Bronze
15740,49,1,154.88,3,2,1,321,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,154.88,63.44,Bronze
15743,16,4,784.46,4,4,3,443,Loyal Customers,1,🟢 Promising Mid-Tier,0.9997,3.04,196.12,3982.59,Gold
15744,78,1,34.8,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,34.8,14.26,Bronze
15745,19,4,1094.59,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,273.65,5525.07,Gold
15746,134,1,196.88,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,196.88,80.65,Bronze
15747,13,3,974.04,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9996,2.16,324.68,4686.1,Gold
15748,40,1,149.31,3,2,1,321,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,149.31,61.16,Bronze
15749,235,3,44534.3,1,4,5,145,At Risk,3,🟢 Promising Mid-Tier,0.9969,2.15,14844.77,209834.45,Platinum
15750,3,8,2465.48,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,6.54,308.18,13268.79,Platinum
15752,40,7,2637.38,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,5.66,376.77,14045.87,Platinum
15753,305,1,79.2,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,79.2,32.44,Bronze
15754,51,3,458.57,3,4,2,342,Potential Loyalists,3,🟢 Promising Mid-Tier,0.9995,2.16,152.86,2251.6,Silver
15755,10,6,2364.25,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,394.04,12431.03,Platinum
15756,61,4,532.96,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,133.24,2731.3,Silver
15757,66,2,714.42,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9983,1.28,357.21,3116.22,Gold
15758,25,1,205.25,4,2,1,421,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,205.25,84.08,Bronze
15759,218,3,253.04,1,4,2,142,Need Attention,0,❄️  Inactive / Lost,0.9975,2.16,84.35,1278.67,Silver
15762,65,2,583.75,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9983,1.28,291.88,2565.08,Silver
15763,32,2,1086.92,4,3,4,434,Loyal Customers,3,🟢 Promising Mid-Tier,0.9985,1.28,543.46,4688.42,Gold
15764,88,6,3279.97,2,5,5,255,At Risk,3,🟢 Promising Mid-Tier,0.9995,4.79,546.66,17210.63,Platinum
15766,64,1,315.06,3,2,2,322,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,315.06,129.06,Bronze
15768,116,3,621.83,2,4,3,243,At Risk,3,🟢 Promising Mid-Tier,0.9991,2.16,207.28,3021.45,Gold
15769,7,26,56252.72,5,5,5,555,Champions,2,🏆 High Value Active,1.0,22.31,2163.57,315831.86,Platinum
15773,6,1,635.68,5,2,3,523,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,635.68,260.39,Bronze
15774,69,1,270.8,3,2,2,322,Potential Loyalists,0,❄️  Inactive / Lost,1.0,0.41,270.8,110.93,Bronze
15775,245,1,104.9,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,104.9,42.97,Bronze
15776,133,1,241.62,2,2,1,221,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,241.62,98.97,Bronze
15777,241,4,1047.11,1,4,4,144,At Risk,3,🟢 Promising Mid-Tier,0.9953,3.02,261.78,5265.68,Gold
15780,184,3,475.28,1,4,2,142,Need Attention,0,❄️  Inactive / Lost,0.9983,2.16,158.43,2327.88,Silver
15781,25,3,345.46,4,4,2,442,Need Attention,1,🟢 Promising Mid-Tier,0.9995,2.16,115.15,1717.67,Silver
15782,10,3,2614.74,5,4,5,545,Champions,3,🟢 Promising Mid-Tier,0.9996,2.16,871.58,12434.15,Platinum
15783,11,1,246.3,5,2,1,521,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,246.3,100.89,Bronze
15785,33,5,2328.97,4,4,5,445,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,465.79,12013.1,Platinum
